,单价,总价,户型,月供,朝向,标题,楼层,装修,面积
2281,12045 元/m²,160万,3室2厅,"
9423元 ",南,"
      颐和盛世广州证单合同江景楼带省级学位，不限购，可入户  ",中层(共30层),精装修,132.8平方米
2282,45220 元/m²,175万,2室2厅,"
10307元 ",南北,"
      越秀核心位置  双地铁环绕  代租代管  保留单位  ",中层(共8层),精装修,38.7平方米
2283,17350 元/m²,170万,3室2厅,"
10012元 ",南,"
      南沙保利城 单合同可公积金组合贷 首付可免息分期 买房99折  ",中层(共30层),精装修,98平方米
2284,21477 元/m²,189万,3室2厅,"
11132元 ",南,"
      春鸿居 全景实拍 近黄边地铁口 户型方正 南向安静望花园  ",高层(共9层),精装修,88平方米
2285,29242 元/m²,193万,2室2厅,"
11367元 ",南,"
      祈福新村湖景居,南向一楼两房,40方私家前后花园,超高实用率  ",低层(共1层),简单装修,66平方米
2286,16181 元/m²,150万,3室2厅,"
8834元 ",南,"
      越秀滨海新城  单合同 分期首付 来电额外享98折再送车位  ",低层(共32层),精装修,92.7平方米
2287,41935 元/m²,195万,2室1厅,"
11485元 ",西南,"
      光塔路小区 196万底层 朝天路小学  有钥匙  ",低层(共9层),简单装修,46.5平方米
2288,24054 元/m²,178万,2室2厅,"
10484元 ",北,"
      翡翠绿洲 一期绿化生活区 实用两房 产权清晰  ",中层(共9层),精装修,74平方米
2289,17014 元/m²,160万,3室2厅,"
9423元 ",东北,"
      教育城板块 21号线快线站 碧桂园城市花园 精装三房 送车位  ",低层(共25层),精装修,94平方米
2290,32222 元/m²,290万,3室2厅,"
17080元 ",西南,"
      云山居(白云）3室290万低楼层，南向，随时看房  ",低层(共6层),精装修,90平方米
2291,30000 元/m²,150万,2室1厅,"
8834元 ",南,"
      京溪尚苑电梯正规两房 小区管理安静不吵采光好 业主急售笋盘  ",低层(共9层),精装修,50平方米
2292,15909 元/m²,163万,3室2厅,"
9600元 ",南,"
      增城 朱村 万科春风十里 双万达 教育城 地铁口 学位  ",中层(共32层),精装修,102.5平方米
2293,28302 元/m²,150万,2室2厅,"
8834元 ",南,"
      可做公积金 精装两房 首付低 月供少 地理位置优越  ",低层(共5层),精装修,53平方米
2294,16493 元/m²,180万,3室2厅,"
10601元 ",南,"
      中航城花园 118平米精装复式 周边设施完善 离地铁100米  ",中层(共32层),精装修,109.1平方米
2295,56000 元/m²,560万,3室1厅,"
25654元 ",东南,"
      信成小区  华阳本部 户型正气 带小区花园 双阳台采光好  ",中层(共9层),豪华装修,100平方米
2296,16632 元/m²,161万,3室2厅,"
9482元 ",南,"
      文冲地铁口 精装3房 南北通透 业主急售 价钱可谈 文冲新村  ",中层(共32层),精装修,96.8平方米
2297,26429 元/m²,185万,2室2厅,"
10896元 ",东南,"
      VR真实视频看房 急降出售185万 首付45万 买精装两房  ",高层(共7层),精装修,70平方米
2298,26923 元/m²,175万,2室2厅,"
10307元 ",东,"
      祥景花园 A区东向两房 非常安静 共享白云汇沃尔玛配套 宜居  ",中层(共8层),精装修,65平方米
2299,22920 元/m²,168万,2室2厅,"
9895元 ",东,"
      新上房源 惠百氏东向精装两房 一手买回来没住过 懂货的你  ",中层(共18层),精装修,73.3平方米
2300,29167 元/m²,175万,2室2厅,"
10307元 ",南,"
      3D全景 黄埔 怡园小区 刚需南向两房 怡园西校区 低总价  ",中层(共8层),精装修,60平方米
2301,19536 元/m²,175万,3室2厅,"
10307元 ",北,"
      元旦礼遇）招商雍景湾 年末冲刺 加推（楼.王） 配套成熟  ",高层(共28层),精装修,89.6平方米
2302,28485 元/m²,188万,3室2厅,"
11073元 ",南,"
      祈福新村湖景居,一楼两房改三房,南北对流送40方前后花园,  ",低层(共1层),精装修,66平方米
2303,17621 元/m²,192万,4室2厅,"
11308元 ",南,"
      地铁年底开通倒计时 开通即赚 保利放血甩卖 买到真的赚到  ",中层(共22层),精装修,109平方米
2304,18625 元/m²,195万,3室2厅,"
11485元 ",南,"
      新世界南向超大3房 全新豪华装修 保养好 户型方正实用  ",中层(共7层),精装修,104.7平方米
2305,19000 元/m²,190万,3室2厅,"
11190元 ",南,"
      雅居乐锦城 温馨3房 视野宽敞 交通便利 安静采光好  ",中层(共28层),豪华装修,100平方米
2306,22363 元/m²,170万,2室2厅,"
10012元 ",南,"
      新上房源 盛世名居豪装南向两房 业主诚心出售 方便看房  ",中层(共22层),精装修,76平方米
2307,17917 元/m²,172万,3室2厅,"
10130元 ",东南,"
      美的云筑 单合同 送五年管理费 团购优惠8万 精装修 地铁旁  ",中层(共32层),精装修,96平方米
2308,17483 元/m²,150万,3室2厅,"
8834元 ",南,"
      中森茗苑 南向望园林 中间楼层 采光充足 看房方便 来电约看  ",中层(共25层),精装修,85.8平方米
2309,17988 元/m²,196万,4室2厅,"
11544元 ",东南,"
      央企保利，地铁物业，地铁盘，精装南向四房，光线好送五年管理费  ",低层(共32层),精装修,109平方米
2310,14097 元/m²,180万,3室2厅,"
10601元 ",南北,"
      朱村知识城山水大盘，3站带天河，内部单位，带精装修  ",中层(共31层),豪华装修,127.7平方米
2311,16129 元/m²,150万,3室2厅,"
8834元 ",南,"
      海伦堡花园 急售特价房 新出必卖 家具家电全送 可以贷款  ",低层(共32层),精装修,93平方米
2312,17687 元/m²,165万,3室2厅,"
9718元 ",东南,"
      时代水岸 万达旁 精装三房 年底抄底价 首付30万享省级名校  ",中层(共30层),精装修,93.3平方米
2313,18621 元/m²,162万,3室2厅,"
9541元 ",南,"
      万科海上明月  江景三房  单合同可公积金  额外97折  ",低层(共32层),精装修,87平方米
2314,17938 元/m²,174万,3室2厅,"
10248元 ",南,"
      2018倒计时钜惠风暴）龙湖双珑原著 地铁25分到天河白云  ",中层(共30层),精装修,97平方米
2315,18478 元/m²,170万,3室2厅,"
10012元 ",南北,"
      鸿福花园 业主降价急售 带省级学位送车位 成熟配套 随时看房  ",中层(共7层),精装修,92平方米
2316,24062 元/m²,168万,2室2厅,"
9895元 ",西,"
      金泽惠百氏地铁口豪华两房满二免重税急售  ",中层(共18层),精装修,69.8平方米
2317,18544 元/m²,175万,3室2厅,"
10307元 ",东南,"
      [万科幸福誉]证过两年,学位房，产权清晰，可议价，近地铁  ",中层(共28层),精装修,94.4平方米
2318,20897 元/m²,150万,3室2厅,"
8834元 ",东南,"
      万科幸福誉 内部转名单位 带省级学位 200米何棠下地铁口  ",中层(共32层),精装修,71.8平方米
2319,16667 元/m²,150万,3室2厅,"
8834元 ",南北,"
      诚意出售 正太广场 南北对流地铁口 可按揭带学位 随时看房  ",中层(共26层),精装修,90平方米
2320,32000 元/m²,160万,2室2厅,"
9423元 ",南北,"
      天河棠下 天健汇(不限购 可以个人名义购买）可以明火 带装修  ",中层(共30层),精装修,50平方米
2321,19590 元/m²,168万,3室2厅,"
9895元 ",南,"
      中森名苑全新一手楼盘出售 85方可做三房带主套 找我有98折  ",中层(共24层),精装修,85.8平方米
2322,27941 元/m²,190万,3室2厅,"
11190元 ",南北,"
      怡园小区 精装省级怡园三房 总价低 使用率超高 业主换房出售  ",中层(共8层),精装修,68平方米
2323,18482 元/m²,170万,3室2厅,"
10012元 ",南,"
      亚运城5号，海傍地铁口，中层南向，产权清晰，证满两年来电看房  ",中层(共32层),精装修,92平方米
2324,20000 元/m²,190万,3室2厅,"
11190元 ",南,"
      如意花园 无遮挡采光 楼距宽敞 精装三房28万首付 方便看房  ",低层(共6层),精装修,95平方米
2325,18271 元/m²,175万,3室2厅,"
10307元 ",东南,"
      地铁旁物业（南沙保利城）带学位 精装3房 地铁高铁高速环绕  ",低层(共1层),精装修,95.8平方米
2326,19577 元/m²,185万,3室2厅,"
10896元 ",东南,"
      雅居乐花冠集 南向看花园精装三房 高层 安静不吵 方便看房  ",高层(共32层),精装修,94.5平方米
2327,38947 元/m²,370万,3室2厅,"
16950元 ",西,"
      广州雅居乐花园新地 3房2卫中层单位 人车分流 有钥匙看房  ",低层(共1层),精装修,95平方米
2328,43601 元/m²,185万,1室0厅,"
10896元 ",东,"
      MBA国际公寓 业主空房专门放卖 185万带独立厨房 随时看  ",低层(共29层),精装修,42.4平方米
2329,28462 元/m²,185万,2室1厅,"
10896元 ",北,"
      棠德花园 首付30万 可以改3房 单边位 精装 64方大两房  ",高层(共9层),精装修,65平方米
2330,16769 元/m²,158万,3室2厅,"
9306元 ",东,"
      阳光城，97方单合同，带装修，南向有楼层可选。看房方便  ",中层(共32层),精装修,94.2平方米
2331,31452 元/m²,195万,2室2厅,"
11485元 ",南,"
      滨江绿园 电梯高层南向两房 证过五年添置家私电器即可入住  ",高层(共11层),精装修,62平方米
2332,27778 元/m²,175万,3室2厅,"
10307元 ",东北,"
      新出房源 吉祥北园 175万小三房 豪华装修拎包入住产权清晰  ",高层(共7层),精装修,63平方米
2333,19770 元/m²,170万,2室2厅,"
10012元 ",南,"
      实地蔷薇国际  内定单位转让 便20W 单合同  高端智能化  ",中层(共32层),精装修,86平方米
2334,14493 元/m²,151万,3室2厅,"
8893元 ",南,"
      单合同不限购 大三房 南北通透 近地铁 省级学位 荔富湖畔  ",中层(共32层),精装修,104.2平方米
2335,23841 元/m²,180万,3室1厅,"
10601元 ",南,"
      洛溪新城 长大公司 实用三房 户型方正 装修保养好 位置安静  ",高层(共7层),精装修,75.5平方米
2336,25735 元/m²,175万,3室2厅,"
10307元 ",南北,"
      黄石花园 全景看房 豪华装修大三房 户型方正 安静看花园 笋  ",低层(共9层),豪华装修,68平方米
2337,34906 元/m²,185万,2室1厅,"
10896元 ",东南,"
      目前新180万 低层方正两房 晓港湾 全新装修两房  ",中层(共9层),精装修,53平方米
2338,15508 元/m²,155万,3室1厅,"
9129元 ",南,"
      富力金港城，南北对流99平方三房望花园，居家*  ",高层(共16层),精装修,100平方米
2339,16906 元/m²,153万,3室2厅,"
9011元 ",南,"
      合山湖山国际 增城成熟大盘 交通便利 单合同 不限购 精装修  ",中层(共32层),豪华装修,90.5平方米
2340,14824 元/m²,126万,2室1厅,"
7421元 ",南,"
      天骄时代城70年住宅个人购买免社保大石地铁口两房精装修  ",中层(共30层),精装修,85平方米
2341,16144 元/m²,139万,3室2厅,"
8187元 ",南,"
      云溪四季 内部员工单位 精装三房 省级教育 地铁3站天河  ",中层(共32层),精装修,86.1平方米
2342,27024 元/m²,277万,3室2厅,"
16315元 ",东南,"
      广州碧桂园东南向三房总价277万 首付仅需40万3D全景看房  ",中层(共7层),精装修,102.5平方米
2343,14024 元/m²,115万,2室2厅,"
6773元 ",南北,"
      新塘新康花园 南向精装大两房 小区自带小学 业主换房急售  ",高层(共7层),精装修,82平方米
2344,23636 元/m²,130万,2室1厅,"
7656元 ",南,"
      新楼盘 远洋天骄 个人可买 可按揭 带返租 首付15万  ",低层(共15层),精装修,55平方米
2345,15718 元/m²,143万,3室2厅,"
8422元 ",西南,"
      荔城花园  精装三房双阳台 业主有心要卖的 合适的可以谈谈。  ",中层(共20层),精装修,91平方米
2346,17268 元/m²,133万,2室2厅,"
7833元 ",东南,"
      特价单位 地铁已开通 自带省级公立学校自带十万方商业综合体  ",中层(共32层),精装修,77平方米
2347,26630 元/m²,245万,3室2厅,"
14430元 ",西南,"
      公安宿舍 步梯中层 精装修户型实用 满五年急售245万  ",高层(共7层),精装修,92平方米
2348,26699 元/m²,275万,3室2厅,"
16197元 ",东南,"
      实景拍摄  广州碧桂园一期精装修三房 东南向望花园 看房方便  ",中层(共6层),精装修,103平方米
2349,32724 元/m²,315万,3室2厅,"
18553元 ",南,"
      新上笋盘  江岸花园 南北对流实用三房  诚意出售  ",低层(共33层),精装修,96.3平方米
2350,24457 元/m²,225万,3室2厅,"
13252元 ",南北,"
      时代南湾 精装三房南北对流 园景湖景海景尽收眼 随时看房  ",低层(共32层),精装修,92平方米
2351,17622 元/m²,135万,2室2厅,"
7951元 ",南,"
      南沙保利城 单合同 庆盛高铁旁 精装南向两房 带省级学位  ",中层(共33层),精装修,76.6平方米
2352,15663 元/m²,130万,3室2厅,"
7656元 ",南,"
      (业主置换）想在新政出来前买到房子 价格可以谈 富雅都市华庭  ",中层(共26层),精装修,83平方米
2353,31058 元/m²,283万,3室2厅,"
16668元 ",东北,"
      VR实景看房金月湾大三房仅售283万 业主降价出售 随时看房  ",低层(共30层),精装修,91.1平方米
2354,14881 元/m²,125万,2室2厅,"
7362元 ",南,"
      内部转名单位 不需要收取任何费用 只等有缘的你 来电价格可谈  ",中层(共30层),精装修,84平方米
2355,13636 元/m²,135万,3室2厅,"
7951元 ",北,"
      诚信裕馨 华翠楼 地铁口 花果山物业 首付30万 钥匙在手  ",中层(共9层),精装修,99平方米
2356,29545 元/m²,130万,2室1厅,"
7656元 ",南,"
      新收港湾一村 实用两房 干净舒适 交通便利 带省一级港湾学位  ",低层(共5层),精装修,44平方米
2357,32305 元/m²,220万,3室2厅,"
12957元 ",西南,"
      广州碧桂园 西南向中间楼层 位置靠近门口 全屋新装修  ",中层(共7层),精装修,68.1平方米
2358,44792 元/m²,430万,3室2厅,"
19698元 ",南,"
      (白云新城CBD 万科未来森林南向稀有户型）业主急售看房方便  ",低层(共32层),精装修,96平方米
2359,22063 元/m²,139万,2室2厅,"
8187元 ",东南,"
      银丰花园 低首付 电梯三房 税费少 证满五年 业主换房 急售  ",中层(共8层),精装修,63平方米
2360,17726 元/m²,152万,3室2厅,"
8952元 ",南,"
      新上房源 誉山国际 教育配套完善 大型小区 交通便利 环境好  ",中层(共18层),精装修,85.8平方米
2361,17407 元/m²,141万,3室2厅,"
8304元 ",南北,"
      保税广场 精装三房 不限购 业主换置新房 急售七天 价格可谈  ",低层(共13层),精装修,81平方米
2362,28226 元/m²,175万,3室1厅,"
10307元 ",南,"
      积德花苑 三房一厅 低楼层 精装修 近地铁口 户型方正 笋野  ",低层(共9层),精装修,62平方米
2363,13993 元/m²,148万,3室2厅,"
8717元 ",东南,"
      绿湖国际城 粤港澳核心位置 双地铁万达新东站百年名校  ",中层(共32层),精装修,105.8平方米
2364,18839 元/m²,162万,3室2厅,"
9541元 ",东南,"
      首付20万 实地蔷薇国际 内部员工转名 单合同不限购 地铁旁  ",中层(共32层),精装修,86平方米
