,用户号,业务品牌,用户状态,状态改变时间,预存款,套餐,销售品,资费,入网时间,销售品生效时间,销售品失效时间,机顶盒编号,当前套餐使用天数,入网天数
1245,10062,互动电视,正常        ,20170322,0.0,,[互动]优惠购机(688元设备费)(26.5元/月)-捆半年时移回看,[互动]优惠购机(688元设备费)(26.5元/月)-捆半年时移回看(资费),20130628,20130628,20500101,10570,192.0,1555.0
1246,10858,互动电视,正常        ,20160127,0.0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160127,20160127,20500101,11159,612.0,612.0
1247,11169,互动电视,正常        ,20140722,0.0,,互动600预存-捆快乐点2年,互动600预存-26.5元-捆快乐点2年,20140722,20140722,20500101,10686,1166.0,1166.0
1248,10968,互动电视,正常        ,20160413,0.0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160413,20160413,20500101,11045,535.0,535.0
1249,11170,互动电视,正常        ,20170918,270.0,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20141228,20161201,20500101,10865,12.0,1007.0
1250,10100,互动电视,正常        ,20130727,0.0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130727,20130727,20500101,10695,1526.0,1526.0
1251,11065,互动电视,正常        ,20160629,0.0,,互动39元包-租机,互动39元包-包月-租机,20160629,20160629,20500101,11068,458.0,458.0
1252,11193,互动电视,正常        ,20160714,0.0,,互动标准包-688购机-送快乐点半年(到期顺延),互动标准包-包月-26.5元-688购机-送快乐点半年(到期顺延),20160714,20160714,20500101,11133,443.0,443.0
1253,11027,互动电视,正常        ,20160528,60.0,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160528,20160528,20500101,10267,490.0,490.0
1254,10126,互动电视,正常        ,20130809,0.0,,互动标准包(副卡),互动标准包(副卡)-包月-26.5元,20130809,20150101,20500101,10007,1513.0,1513.0
1255,10123,互动电视,正常        ,20130808,0.0,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20130808,20130808,20500101,11280,1514.0,1514.0
1256,10477,互动电视,正常        ,20140129,0.0,[互动+宽带]12M融合套餐(1180),[互动+宽带]互动标准套餐(26.5元)—380购机入网,互动+联合宽带-包月-26.5元-380购机,20140129,20140129,20500101,10093,1340.0,1340.0
1257,11313,互动电视,正常        ,20150912,25.0,乐惠套餐-25M-3年-2380元(C),互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-280购机,20150912,20150912,20500101,11226,749.0,749.0
1258,10951,互动电视,正常        ,20160322,0.0,,互动标准包-688购机-送快乐点半年(到期顺延),互动标准包-包月-26.5元-688购机-送快乐点半年(到期顺延),20160322,20160322,20500101,10072,557.0,557.0
1259,10979,互动电视,正常        ,20170916,36.0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160419,20160419,20500101,10191,14.0,529.0
1260,10777,互动电视,正常        ,20151216,118.0,"乐惠59元套餐-2年-1516元(新装或置换互动-送15M宽带1年,限新宽带)",互动+联合宽带-59元包,互动+联合宽带-59元包-240元购机,20151216,20151216,20500101,11042,654.0,654.0
1261,10122,互动电视,正常        ,20130808,0.0,,互动49元包,互动49元包,20130808,20151001,20500101,10975,1514.0,1514.0
1262,10581,互动电视,正常        ,20141221,0.0,乐惠套餐-12M-3年-2180,互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-200购机,20141221,20141221,20500101,10857,1014.0,1014.0
1263,11250,互动电视,正常        ,20171101,26.5,乐惠套餐-6M-1年-980,互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-280购机,20140621,20140621,20500101,10378,-32.0,1197.0
1264,10725,互动电视,正常        ,20150929,0.0,乐惠套餐-15M-3年-2180元(C),互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-280购机,20150929,20150929,20500101,10105,732.0,732.0
1265,10879,互动电视,正常        ,20160203,0.0,,互动标准包-688购机-送快乐点半年(到期顺延),互动标准包-包月-26.5元-688购机-送快乐点半年(到期顺延),20160203,20160203,20500101,10402,605.0,605.0
1266,10841,互动电视,正常        ,20160122,0.0,,互动标准包-688购机-送快乐点半年(到期停),互动标准包-包月-26.5元-688购机-送快乐点半年(到期停),20160122,20160122,20500101,11329,617.0,617.0
1267,11002,互动电视,正常        ,20160509,768.0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160509,20160901,20500101,10652,509.0,509.0
1268,10132,互动电视,正常        ,20130809,13.6,,[互动]优惠购机(688元设备费)(26.5元/月)-捆半年时移回看,[互动]优惠购机(688元设备费)(26.5元/月)-捆半年时移回看(资费),20130809,20130809,20500101,10676,1513.0,1513.0
1269,10133,互动电视,正常        ,20130809,0.0,,互动标准包(副卡),互动标准包(副卡)-包月-26.5元,20130809,20150101,20500101,11053,1513.0,1513.0
1270,10795,互动电视,正常        ,20151230,25.0,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20151230,20151230,20500101,10216,640.0,640.0
1271,10326,互动电视,正常        ,20131106,0.0,[13年底促销]6M融合套餐1(互动+宽带),[互动+宽带]互动(26.5元/月)-捆绑200元增值费,[互动+宽带]互动(26.5元/月)-捆绑200元增值费(资费),20131106,20131106,20500101,10238,1424.0,1424.0
1272,10774,互动电视,正常        ,20151216,180.0,乐惠套餐-10M-包月-69元-预存200元送200元-区域s,互动+联合宽带-49元-月享,互动+联合宽带-49元包-17年月享,20151216,20170801,20500101,11130,654.0,654.0
1273,10186,互动电视,正常        ,20130906,0.0,,互动49元包,互动49元包,20130906,20151001,20500101,10329,1485.0,1485.0
1274,10369,互动电视,正常        ,20131203,0.0,,互动标准包,互动标准包-包月-26.5元,20131203,20160801,20500101,10696,1397.0,1397.0
1275,10265,互动电视,正常        ,20170122,0.0,,互动电视预存600入网(26.5元/月)-捆绑快乐点2年(含6M体验30天),互动电视预存600入网(26.5元/月)-捆绑快乐点2年(含6M体验30天)(资费),20130930,20130930,20500101,10762,251.0,1461.0
1276,10093,互动电视,正常        ,20130819,1.0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130720,20130720,20500101,10710,1503.0,1533.0
1277,10860,互动电视,正常        ,20160128,0.0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160128,20160128,20500101,10339,611.0,611.0
1278,10061,互动电视,正常        ,20130628,0.0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130628,20130628,20500101,10568,1555.0,1555.0
1279,10131,互动电视,正常        ,20151019,189.62,10M融合套餐1(互动+宽带),[互动+宽带10M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带10M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130809,20130809,20500101,10630,712.0,1513.0
1280,10156,互动电视,正常        ,20130826,0.0,,互动49元包,互动49元包,20130826,20160201,20500101,10383,1496.0,1496.0
1281,11046,互动电视,正常        ,20160616,90.0,乐惠套餐-25M-包月-109元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160616,20160616,20500101,11020,471.0,471.0
1282,10331,互动电视,正常        ,20131113,147.03,[13年底促销]6M融合套餐1(互动+宽带),[互动+宽带]互动(26.5元/月)-捆绑200元增值费,[互动+宽带]互动(26.5元/月)-捆绑200元增值费(资费),20131113,20131113,20500101,10571,1417.0,1417.0
1283,10538,互动电视,正常        ,20140707,0.0,,互动标准包(副卡),互动标准包(副卡)-包月-26.5元,20140707,20150101,20500101,10122,1181.0,1181.0
1284,10358,互动电视,正常        ,20131216,0.0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20131128,20131128,20500101,11301,1384.0,1402.0
1285,10359,互动电视,正常        ,20150731,0.0,,互动标准包(副卡),互动标准包(副卡)-包月-26.5元,20131128,20150101,20500101,10278,792.0,1402.0
1286,10253,互动电视,正常        ,20130928,0.0,,互动标准包(副卡),互动标准包(副卡)-包月-26.5元,20130928,20150101,20500101,10342,1463.0,1463.0
1287,10243,互动电视,正常        ,20130922,64.27,,互动电视预存600入网(26.5元/月)-捆绑快乐点2年(含6M体验30天),互动电视预存600入网(26.5元/月)-捆绑快乐点2年(含6M体验30天)(资费),20130922,20130922,20500101,10212,1469.0,1469.0
1288,11096,互动电视,正常        ,20160817,0.0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160817,20160817,20500101,10759,409.0,409.0
1289,10406,互动电视,正常        ,20131226,0.0,,[互动]优惠购机(388元)(26.5元/月),[互动]优惠购机(388元)(26.5元/月)(资费),20131226,20131226,20500101,10574,1374.0,1374.0
1290,10407,互动电视,正常        ,20170323,0.0,,互动标准包(副卡),互动标准包(副卡)-包月-26.5元,20131226,20150101,20500101,10018,191.0,1374.0
1291,10405,互动电视,正常        ,20141020,0.0,10M融合套餐1(互动+宽带),互动标准包(副卡),互动标准包(副卡)-包月-26.5元,20131226,20150101,20500101,11105,1076.0,1374.0
1292,10698,互动电视,正常        ,20150815,0.0,"乐惠59元套餐-2年-1416元(新装或置换互动-送10M宽带1年,限新宽带)",互动+联合宽带-59元包,互动+联合宽带-59元包-240元购机,20150815,20150815,20500101,10690,777.0,777.0
1293,10418,互动电视,正常        ,20140104,155.01,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20140104,20140104,20500101,11058,1365.0,1365.0
1294,10899,互动电视,正常        ,20160421,0.0,,互动59元包-600预存,互动59元包-600预存,20160215,20160215,20500101,10210,527.0,593.0
1295,10949,互动电视,正常        ,20160322,0.0,,互动标准包(副卡),互动标准包(副卡)-388购机-包月-26.5元,20160322,20160322,20500101,10338,557.0,557.0
1296,10937,互动电视,正常        ,20160316,0.0,乐惠套餐-25M-包月-109元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160316,20160316,20500101,11188,563.0,563.0
1297,10237,互动电视,正常        ,20130921,0.0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130921,20130921,20500101,10567,1470.0,1470.0
1298,10378,互动电视,正常        ,20131210,0.0,,互动标准包(副卡),互动标准包(副卡)-包月-26.5元,20131210,20150101,20500101,10745,1390.0,1390.0
1299,10112,互动电视,正常        ,20130804,300.0,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20130804,20130804,20500101,10494,1518.0,1518.0
1300,10912,互动电视,正常        ,20160227,0.0,,互动标准包-688购机-送快乐点半年(到期停),互动标准包-包月-26.5元-688购机-送快乐点半年(到期停),20160227,20160227,20500101,10142,581.0,581.0
1301,11081,互动电视,正常        ,20160724,120.0,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160724,20160724,20500101,10188,433.0,433.0
1302,10500,互动电视,正常        ,20130826,0.0,,互动49元包,互动49元包,20130826,20151001,20500101,10526,1496.0,1496.0
1303,10752,互动电视,正常        ,20160625,0.0,乐惠套餐-10M-1年-1080元(C),互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-280购机,20151117,20151117,20500101,10711,462.0,683.0
1304,10635,互动电视,正常        ,20171101,26.5,,互动标准包-600预存-送快乐点2年(到期顺延)-送15M体验,互动标准包-包月-26.5元-600预存-送快乐点2年(到期顺延)-15M体验,20150324,20150324,20500101,10867,-32.0,921.0
1305,10805,互动电视,正常        ,20170923,22.0,乐惠套餐-10M-1年-1080元(C),互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-280购机,20160105,20160105,20500101,10774,7.0,634.0
1306,10532,互动电视,正常        ,20140606,0.0,,互动600-捆快乐点2年-送12M体验,互动标准包-600预存-26.5元-捆快乐点2年-送15M体验 ,20140606,20140606,20500101,10014,1212.0,1212.0
1307,10573,互动电视,正常        ,20141216,20.0,乐惠套餐-30M-包月-109元,互动+联合宽带-69元包-月享,互动+联合宽带-69元包-17年月享,20141216,20170501,20500101,10906,1019.0,1019.0
1308,10315,互动电视,正常        ,20161021,0.0,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20131031,20131031,20500101,10578,344.0,1430.0
1309,10958,互动电视,正常        ,20160405,0.0,乐惠套餐-25M-包月-109元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160405,20160405,20500101,10214,543.0,543.0
1310,10143,互动电视,正常        ,20130817,0.0,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20130817,20130817,20500101,10533,1505.0,1505.0
1311,10520,互动电视,正常        ,20170623,0.0,乐惠套餐-25M-3年-2380元(C),互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-280购机,20150618,20150618,20500101,10943,99.0,835.0
1312,11130,互动电视,正常        ,20161023,210.0,乐惠套餐-15M-包月-89元-预存600元,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20161023,20161023,20500101,10565,342.0,342.0
1313,11280,互动电视,正常        ,20140828,140.0,,互动600预存-捆快乐点2年,互动600预存-26.5元-捆快乐点2年,20140828,20140828,20500101,10061,1129.0,1129.0
1314,10545,互动电视,正常        ,20140905,0.0,,互动600预存-捆快乐点2年,互动600预存-26.5元-捆快乐点2年,20140905,20140905,20500101,11212,1121.0,1121.0
1315,10227,互动电视,正常        ,20130918,0.0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130918,20130918,20500101,11326,1473.0,1473.0
1316,10387,互动电视,正常        ,20131216,180.0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20131216,20131216,20500101,10312,1384.0,1384.0
1317,10262,互动电视,正常        ,20170712,80.0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130928,20130928,20500101,10608,80.0,1463.0
1318,10544,互动电视,正常        ,20140826,0.0,乐惠套餐-12M-3年-2180,互动+联合宽带-标准包,互动+联合宽带-包月-26.5元-200购机,20140826,20140826,20500101,10297,1131.0,1131.0
1319,11162,互动电视,正常        ,20170925,270.0,,互动59元包-600预存,互动59元包-600预存,20161221,20161221,20500101,10179,5.0,283.0
1320,10934,互动电视,正常        ,20160326,0.0,乐惠套餐-15M-包月-89元-预存1年费用,互动+联合宽带-59元包-月享,互动+联合宽带-59元包-月享,20160326,20160326,20500101,11295,553.0,553.0
